2024-02-18 07:45:26,356 DEBUG   HandlerThread:1283580 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-18 07:45:26,646 DEBUG   SenderThread:1283580 [sender.py:send():382] send: telemetry
2024-02-18 07:45:26,646 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:26,647 DEBUG   SenderThread:1283580 [sender.py:send():382] send: telemetry
2024-02-18 07:45:26,647 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:26,647 WARNING SenderThread:1283580 [sender.py:send_metric():1354] Seen metric with glob (shouldn't happen)
2024-02-18 07:45:27,049 INFO    wandb-upload_0:1283580 [upload_job.py:push():131] Uploaded file /tmp/tmpjof45z8cwandb/tsxs65nj-wandb-metadata.json
2024-02-18 07:45:27,117 DEBUG   SenderThread:1283580 [sender.py:send():382] send: config
2024-02-18 07:45:27,149 INFO    Thread-12 :1283580 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/Haea_dev/models/VariableEncoder/tb_logs/wandb/run-20240218_074525-kf4gpr8k/files/requirements.txt
2024-02-18 07:45:27,149 INFO    Thread-12 :1283580 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/Haea_dev/models/VariableEncoder/tb_logs/wandb/run-20240218_074525-kf4gpr8k/files/output.log
2024-02-18 07:45:27,149 INFO    Thread-12 :1283580 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/Haea_dev/models/VariableEncoder/tb_logs/wandb/run-20240218_074525-kf4gpr8k/files/wandb-metadata.json
2024-02-18 07:45:27,795 DEBUG   SenderThread:1283580 [sender.py:send():382] send: config
2024-02-18 07:45:28,064 DEBUG   HandlerThread:1283580 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-18 07:45:28,065 DEBUG   SenderThread:1283580 [sender.py:send_request():409] send_request: log_artifact
